EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,cov
203,1.56704343606821e+18,113,37144576.3031661,27,-26072669.5767904,20124252.8469397,-13968324.5513858,4,-0.00353351761395589,1.2388803025
203,1.56704343606821e+18,114,35803287.8074846,20,-1948185.85957195,32010194.2025276,-2649203.10880863,4,-0.00353351761395589,0.878801253136
203,1.56704343606821e+18,115,36274038.3975679,12,1986578.38398904,18427912.9923109,33163100.4197981,4,-0.00353351761395589,-1
203,1.56704343606821e+18,118,38249124.1802798,15,-14134826.5562549,21083507.0154339,-23900207.0896412,4,-0.00353351761395589,2.0478182404
203,1.56704343606821e+18,121,36840475.6103122,31,-8510687.45004021,28184209.2045244,-14821170.964996,4,-0.00353351761395589,1.21462441
203,1.56704343606821e+18,132,20766062.8864331,33,-12388231.3946047,9287075.85480504,17996225.7430758,4,-0.00353351761395589,0.642240357201
203,1.56704343606821e+18,135,21544900.8210779,26,-897556.216626492,18223849.7125862,2420918.81050199,4,-0.00353351761395589,0.829134082624
204,1.56704343703896e+18,1,20561329.8991361,26,-13502690.4497984,12406307.4497112,-4659712.05666015,1,-0.00353297014630711,1.0057482369
204,1.56704343703896e+18,4,22649616.4993627,22,-3662774.37875289,12279896.7000802,-13070981.0153064,1,-0.00353297014630711,2.3273943364
204,1.56704343703896e+18,7,19961500.3500733,16,-1430101.9444884,10697787.3968585,18602158.1252654,1,-0.00353297014630711,0.699051504649
204,1.56704343703896e+18,8,20060214.1909618,33,-9692263.95849061,4586123.6794801,21746963.2926099,1,-0.00353297014630711,0.736431720336
204,1.56704343703896e+18,9,21899669.9865843,11,5740995.61373603,15698490.8228089,-3690378.90334816,1,-0.00353297014630711,-1
204,1.56704343703896e+18,21,19521513.1401163,31,-17309440.8717999,10201964.4716443,4935698.29606309,1,-0.00353297014630711,0.7262789284
204,1.56704343703896e+18,27,22214336.1871905,21,-15239540.9135308,-7670913.05892179,23198465.4784575,1,-0.00353297014630711,1.5177500809
204,1.56704343703896e+18,106,36208684.1505223,30,-34627902.5524612,14846252.9625509,1716622.47925985,4,-0.00353297014630711,0.927008872969
204,1.56704343703896e+18,108,35326214.6674392,31,-15019511.000925,29828780.3918878,699131.083610172,4,-0.00353297014630711,0.729409943025
204,1.56704343703896e+18,111,36776189.4813062,27,-10931768.5517922,26283379.5698373,-16870238.9541562,4,-0.00353297014630711,1.3247549604
204,1.56704343703896e+18,112,35807334.3358244,32,-15053280.5627776,13059270.8814271,33999192.6838153,4,-0.00353297014630711,0.7131971401
204,1.56704343703896e+18,113,37144413.0973152,26,-26072374.9509526,20125768.6684389,-13965935.4690597,4,-0.00353297014630711,1.2389025636
204,1.56704343703896e+18,114,35803707.0313549,15,-1946944.92331507,32009980.3340418,-2651706.37236772,4,-0.00353297014630711,0.879058131561
204,1.56704343703896e+18,118,38248982.5735719,14,-14135033.2761553,21084926.1788235,-23898401.4949847,4,-0.00353297014630711,-1
204,1.56704343703896e+18,121,36840955.0207583,28,-8509604.79221699,28183482.5565226,-14823403.1402761,4,-0.00353297014630711,1.2149330176
204,1.56704343703896e+18,132,20766449.5501022,38,-12388242.0781874,9285183.7521726,17998380.4094964,4,-0.00353297014630711,0.642467974681
204,1.56704343703896e+18,135,21544748.063161,25,-897674.549863567,18223741.9893634,2424019.19773403,4,-0.00353297014630711,0.829234248129
205,1.56704343808143e+18,1,20560921.0947253,26,-13503340.973856,12406739.7314591,-4656595.00988655,1,-0.00353244861764846,1.0057482369
205,1.56704343808143e+18,4,22650327.169633,19,-3663565.210399,12278210.0099887,-13073347.6323618,1,-0.00353244861764846,2.3281571889
205,1.56704343808143e+18,7,19961251.9068297,13,-1431627.36743623,10699283.6747318,18600183.4233325,1,-0.00353244861764846,-1
205,1.56704343808143e+18,8,20060743.4778195,33,-9693311.91979627,4583762.92187805,21748156.723159,1,-0.00353244861764846,0.7366960561
205,1.56704343808143e+18,21,19521545.8044553,31,-17309496.1461309,10201483.7810451,4938852.27891695,1,-0.00353244861764846,0.726420403809
205,1.56704343808143e+18,27,22215074.2552087,21,-15240502.4951604,-7673532.23380053,23198072.4345229,1,-0.00353244861764846,1.5182675524
205,1.56704343808143e+18,30,22804011.7431755,11,10278585.9838558,2138417.57809765,22860166.3759928,1,-0.00353244861764846,-1
205,1.56704343808143e+18,106,36208845.8686539,30,-34627896.5027203,14846254.4573699,1716618.78831357,4,-0.00353244861764846,0.9271956681
205,1.56704343808143e+18,108,35326372.5045418,31,-15019509.7986644,29828778.4624349,699191.145188289,4,-0.00353244861764846,0.729601263889
205,1.56704343808143e+18,112,35807451.8780758,32,-15054363.8828395,13059030.4176896,33998831.4036474,4,-0.00353244861764846,0.713396458384
205,1.56704343808143e+18,114,35804128.6505279,13,-1945700.20263465,32009766.1538974,-2654209.2271183,4,-0.00353244861764846,-1
205,1.56704343808143e+18,118,38248846.626642,17,-14135235.9737714,21086345.2463229,-23896595.3793136,4,-0.00353244861764846,2.0474175744
205,1.56704343808143e+18,121,36841428.2455091,18,-8508518.42440113,28182755.621994,-14825634.841539,4,-0.00353244861764846,1.2152637121
205,1.56704343808143e+18,132,20766835.5338017,36,-12388249.0641828,9283291.27743275,18000535.1586814,4,-0.00353244861764846,0.642695632489
205,1.56704343808143e+18,135,21544595.5976934,22,-897789.075390075,18223633.7932744,2427119.95404876,4,-0.00353244861764846,0.8293380624
206,1.56704343907594e+18,1,20560514.2228159,27,-13503989.2168717,12407172.1655203,-4653477.13006494,1,-0.00353190921720722,1.0057482369
206,1.56704343907594e+18,4,22651037.9161596,16,-3664354.23090874,12276523.5001511,-13075713.2382135,1,-0.00353190921720722,2.3289201664
206,1.56704343907594e+18,7,19961001.3654416,12,-1433150.55102006,10700780.2692014,18598209.0599031,1,-0.00353190921720722,-1
206,1.56704343907594e+18,8,20061273.2956924,31,-9694358.07068581,4581402.50383273,21749350.4196289,1,-0.00353190921720722,0.736963873156
206,1.56704343907594e+18,21,19521572.3685362,31,-17309549.208241,10201003.188977,4942006.88727536,1,-0.00353190921720722,0.726563597769
206,1.56704343907594e+18,27,22215812.1323326,21,-15241462.212827,-7676150.88431974,23197679.6228324,1,-0.00353190921720722,1.5187851121
206,1.56704343907594e+18,30,22803539.6198968,12,10276786.5670346,2140441.30388443,22859913.8860577,1,-0.00353190921720722,-1
206,1.56704343907594e+18,106,36208999.9160666,28,-34627888.449949,14846256.3676222,1716615.79665957,4,-0.00353190921720722,0.927384408064
206,1.56704343907594e+18,108,35326530.4233745,31,-15019506.5935254,29828776.9486313,699251.91147198,4,-0.00353190921720722,0.729796026961
206,1.56704343907594e+18,112,35807567.0682133,32,-15055445.2358019,13058790.5294348,33998470.6529938,4,-0.00353190921720722,0.713599183504
206,1.56704343907594e+18,113,37144080.4322837,26,-26071775.4063045,20128800.3501891,-13961155.5871253,4,-0.00353190921720722,1.2389470864
206,1.56704343907594e+18,114,35804550.102912,12,-1944453.50999561,32009552.2040614,-2656711.35891081,4,-0.00353190921720722,-1
206,1.56704343907594e+18,118,38248709.5649716,18,-14135436.4615524,21087764.7598988,-23894788.4284392,4,-0.00353190921720722,2.0472458724
206,1.56704343907594e+18,121,36841907.4903266,19,-8507430.15910852,28182028.9429482,-14827865.7545248,4,-0.00353190921720722,1.2155724009
206,1.56704343907594e+18,132,20767221.2730759,36,-12388254.1650753,9281398.97259453,18002690.3047452,4,-0.00353190921720722,0.642928141584
206,1.56704343907594e+18,135,21544439.183296,19,-897901.605705103,18223525.6662849,2430221.39359051,4,-0.00353190921720722,0.829443704644
207,1.56704344003151e+18,1,20560107.4967988,28,-13504637.0384691,12407605.9916014,-4650358.33802676,1,-0.00353136005352453,1.0057482369
207,1.56704344003151e+18,4,22651749.6056055,13,-3665143.2998949,12274838.4103813,-13078077.7535875,1,-0.00353136005352453,-1
207,1.56704344003151e+18,7,19960749.4066136,11,-1434673.35481999,10702278.4199566,18596235.1142379,1,-0.00353136005352453,-1
207,1.56704344003151e+18,8,20061799.3372104,32,-9695404.27076247,4579043.66513088,21750544.4612292,1,-0.00353136005352453,0.737231738884
207,1.56704344003151e+18,21,19521600.076106,31,-17309601.9177712,10200523.935187,4945162.2002109,1,-0.00353136005352453,0.726710215729
207,1.56704344003151e+18,27,22216548.9747857,21,-15242421.9260963,-7678767.77067014,23197287.1226118,1,-0.00353136005352453,1.51930276
207,1.56704344003151e+18,30,22803064.9787018,12,10274987.4211948,2142466.76137068,22859661.7230647,1,-0.00353136005352453,-1
207,1.56704344003151e+18,106,36209159.934267,26,-34627880.2537411,14846259.9330614,1716613.58351458,4,-0.00353136005352453,0.927577019664
207,1.56704344003151e+18,108,35326688.9326902,32,-15019503.2451016,29828777.0902307,699313.461677616,4,-0.00353136005352453,0.729992524816
207,1.56704344003151e+18,111,36777580.275505,25,-10928828.8820199,26280970.8707177,-16876581.5777678,4,-0.00353136005352453,1.3257680164
207,1.56704344003151e+18,112,35807682.7529336,32,-15056526.4812245,13058552.4564238,33998110.5110764,4,-0.00353136005352453,0.713801937424
207,1.56704344003151e+18,114,35804970.1390162,10,-1943206.70501342,32009339.7242911,-2659212.68852526,4,-0.00353136005352453,-1
207,1.56704344003151e+18,118,38248576.2326782,18,-14135636.5990838,21089185.9592519,-23892980.5631837,4,-0.00353136005352453,2.0470455625
207,1.56704344003151e+18,121,36842389.5553479,30,-8506341.8559445,28181303.7591464,-14830095.8000284,4,-0.00353136005352453,1.2159031824
207,1.56704344003151e+18,132,20767607.0037529,37,-12388259.2404938,9279508.07745518,18004845.9268633,4,-0.00353136005352453,0.643160692729
207,1.56704344003151e+18,135,21544290.2485757,15,-898014.000446636,18223418.8481552,2433323.59540058,4,-0.00353136005352453,0.829551175209
208,1.56704344107354e+18,7,19960503.3433222,11,-1436195.53247713,10703778.1725549,18594261.9575395,1,-0.00353088869513699,-1
208,1.56704344107354e+18,8,20062327.92908,33,-9696450.27368698,4576686.45154454,21751739.219025,1,-0.00353088869513699,0.737501370841
208,1.56704344107354e+18,21,19521626.4602561,31,-17309654.0284593,10200046.065308,4948318.58879683,1,-0.00353088869513699,0.726860258721
208,1.56704344107354e+18,27,22217285.3587781,20,-15243381.3886244,-7681382.8471285,23196895.3049873,1,-0.00353088869513699,1.5198451524
208,1.56704344107354e+18,112,35807802.2001082,33,-15057607.3727604,13058316.244319,33997751.3490159,4,-0.00353088869513699,0.7140081001
208,1.56704344107354e+18,118,38248441.4059323,18,-14135836.1400533,21090608.8900318,-23891171.4124101,4,-0.00353088869513699,2.0468738761
208,1.56704344107354e+18,132,20767992.2441707,37,-12388264.0441624,9277618.63770854,18007002.3961147,4,-0.00353088869513699,0.643394890161
209,1.56704344204074e+18,8,20062858.1579682,33,-9697497.30604837,4574330.76920761,21752934.0615219,1,-0.00353034416880474,900.72614641
209,1.56704344204074e+18,21,19521657.4792637,35,-17309706.7669445,10199569.4854059,4951475.421429,1,-0.00353034416880474,0.727008611904
209,1.56704344204074e+18,27,22218021.3489465,19,-15244341.8269717,-7683996.20755716,23196503.5384953,1,-0.00353034416880474,1.5203629809
209,1.56704344204074e+18,108,35327003.8713582,34,-15019496.6060552,29828782.3826778,699439.395726208,4,-0.00353034416880474,0.730387309129
209,1.56704344204074e+18,109,37281712.3143317,29,-39896299.3086215,4810276.12841601,1782282.99721153,4,-0.00353034416880474,1.324801
209,1.56704344204074e+18,112,35807917.3262245,34,-15058689.1370067,13058081.7991935,33997392.5353307,4,-0.00353034416880474,0.714214292544
209,1.56704344204074e+18,113,37143590.5250011,29,-26070871.0644772,20133358.1604754,-13953978.9434454,4,-0.00353034416880474,1.2390361344
209,1.56704344204074e+18,118,38248306.7203056,17,-14136036.3110464,21092033.4582752,-23889361.6076114,4,-0.00353034416880474,2.0467021969
209,1.56704344204074e+18,121,36843338.3420205,31,-8504165.62366609,28179857.920318,-14834552.8068457,4,-0.00353034416880474,1.2165648804
209,1.56704344204074e+18,132,20768377.3943046,38,-12388269.8027079,9275730.55947341,18009159.0809831,4,-0.00353034416880474,0.643632339289
210,1.5670434430598e+18,1,20558886.7307531,34,-13506580.5536856,12408915.6464144,-4640996.21891107,1,-0.00352984591233644,900.99627556
210,1.5670434430598e+18,8,20063384.353745,30,-9698545.74462237,4571976.45093321,21754128.9268025,1,-0.00352984591233644,0.738045937216
210,1.5670434430598e+18,27,22218756.7818465,17,-15245303.6178698,-7686608.01910359,23196111.7612303,1,-0.00352984591233644,1.5208808976
210,1.5670434430598e+18,108,35327168.8921841,35,-15019494.9187851,29828787.2723908,699503.086177576,4,-0.00352984591233644,0.730587305536
210,1.5670434430598e+18,109,37281866.7164539,28,-39896294.0508827,4810283.26385781,1782317.22923607,4,-0.00352984591233644,1.3247549604
210,1.5670434430598e+18,112,35808034.4473047,34,-15059772.1506783,13057848.9538481,33997034.0081144,4,-0.00352984591233644,0.714422205225
210,1.5670434430598e+18,113,37143426.6190107,29,-26070570.819514,20134880.4258177,-13951585.3789914,4,-0.00352984591233644,1.2390583969
210,1.5670434430598e+18,114,35806226.4330324,11,-1939468.19496352,32008710.9303639,-2666711.59377037,4,-0.00352984591233644,-1
210,1.5670434430598e+18,118,38248172.421305,17,-14136237.4888199,21093459.4967418,-23887551.2107146,4,-0.00352984591233644,2.0465305249
210,1.5670434430598e+18,132,20768762.7476377,40,-12388276.8929272,9273843.67558451,18011315.9195113,4,-0.00352984591233644,0.643869832225
210,1.5670434430598e+18,135,21543837.7253312,10,-898352.950404739,18223106.0718756,2442635.0447492,4,-0.00352984591233644,-1
211,1.56704344406117e+18,8,20063916.4895177,31,-9699596.05357377,4569623.34362264,21755323.7276033,1,-0.00352925246173497,900.72614641
211,1.56704344406117e+18,21,19521718.4022795,31,-17309815.7219942,10198619.5405634,4957790.14577302,1,-0.00352925246173497,0.727310480625
211,1.56704344406117e+18,27,22219493.5007952,19,-15246267.2254874,-7689218.4349331,23195719.8860056,1,-0.00352925246173497,1.5214235716
211,1.56704344406117e+18,106,36209824.9986472,28,-34627852.5254614,14846289.9848112,1716612.16538979,4,-0.00352925246173497,0.928365009289
211,1.56704344406117e+18,109,37282021.9645639,27,-39896290.4709371,4810291.68580334,1782351.82994658,4,-0.00352925246173497,1.3247089216
211,1.56704344406117e+18,112,35808151.4053076,34,-15060856.8779649,13057617.5550419,33996675.6801669,4,-0.00352925246173497,0.714635220321
211,1.56704344406117e+18,118,38248037.3685168,17,-14136440.1375753,21094886.8521626,-23885740.3089214,4,-0.00352925246173497,2.04633025
211,1.56704344406117e+18,132,20769148.1896833,39,-12388285.7790611,9271957.83283865,18013472.8244613,4,-0.00352925246173497,0.644112184356
211,1.56704344406117e+18,135,21543686.5128482,12,-898468.715609339,18223003.9023792,2445739.6744053,4,-0.00352925246173497,-1
212,1.56704344505773e+18,1,20558076.7386451,29,-13507882.0847982,12409794.1247099,-4634752.34710781,1,-0.0035286900479862,1.0057682944
212,1.56704344505773e+18,8,20064443.8365783,34,-9700648.26720222,4567271.28881835,21756518.194867,1,-0.0035286900479862,0.7386027364
212,1.56704344505773e+18,21,19521744.5192612,35,-17309872.4371304,10198145.8638967,4960947.68111444,1,-0.0035286900479862,0.727463997225
212,1.56704344505773e+18,27,22220231.1533739,18,-15247232.6840628,-7691827.61342577,23195327.6437553,1,-0.0035286900479862,1.5219416689
212,1.56704344505773e+18,106,36209992.2945184,27,-34627849.3798378,14846300.7122013,1716612.54525135,4,-0.0035286900479862,0.928567358884
212,1.56704344505773e+18,108,35327484.4275269,32,-15019496.6123951,29828800.7534133,699631.321350499,4,-0.0035286900479862,0.730999350225
212,1.56704344505773e+18,112,35808267.7325081,29,-15061943.3531123,13057387.4443396,33996317.2824136,4,-0.0035286900479862,0.714848267169
212,1.56704344505773e+18,118,38247904.859382,16,-14136644.2915737,21096315.3660522,-23883929.171337,4,-0.0035286900479862,2.0461872025
212,1.56704344505773e+18,132,20769533.9306741,37,-12388296.4954129,9270072.87283925,18015629.5267162,4,-0.0035286900479862,0.644354582089
213,1.56704344607178e+18,1,20557663.3662243,29,-13508534.3623307,12410233.9702969,-4631631.16109532,1,-0.00352814026571969,1.0057883521
213,1.56704344607178e+18,8,20064976.4258762,31,-9701701.74605606,4564919.59623112,21757711.2286165,1,-0.00352814026571969,0.738884653056
213,1.56704344607178e+18,27,22220965.5243674,17,-15248199.3541679,-7694436.2449906,23194933.9345717,1,-0.00352814026571969,1.5224845321
213,1.56704344607178e+18,106,36210146.3824046,29,-34627847.3068797,14846311.8771788,1716611.9251609,4,-0.00352814026571969,0.928769730529
213,1.56704344607178e+18,108,35327641.3697401,33,-15019499.3881317,29828808.4958476,699694.497081981,4,-0.00352814026571969,0.731207981449
213,1.56704344607178e+18,112,35808385.5320523,30,-15063030.9366784,13057157.9313126,33995957.7149462,4,-0.00352814026571969,0.715064728225
213,1.56704344607178e+18,118,38247771.6895873,16,-14136849.3114017,21097744.3479602,-23882118.8978645,4,-0.00352814026571969,2.0460155521
213,1.56704344607178e+18,121,36845261.7338448,25,-8499830.48524212,28176979.8496884,-14843462.5840154,4,-0.00352814026571969,1.2179108881
213,1.56704344607178e+18,132,20769919.3333086,37,-12388308.402607,9268188.10518902,18017784.9263286,4,-0.00352814026571969,0.6446002369
214,1.56704344706923e+18,8,20065504.7179637,32,-9702756.03409141,4562567.27811243,21758902.2069006,1,-0.00352758231540291,0.739168343001
214,1.56704344706923e+18,21,19521794.1135765,31,-17309988.0028319,10197197.8845049,4967258.90695505,1,-0.00352758231540291,0.72777961
